Gene	Average shortest path length to known risk genes	FDR p-value (Average shortest path length)	Average cosine similarity with known risk genes	FDR p-value (Average cosine similarity)
DUSP2	4.0	5.663074655595976e-192	0.22895867	9.792658860460096e-10
ETS2	3.8333333333333335	1.0527038113259565e-217	-0.1276558	1.0
CTPS1	4.363636363636363	4.4418567291027624e-138	0.43251213	6.244018501365842e-293
CLINT1	4.984848484848484	1.4401608249225746e-59	0.4106881	5.0849470762526395e-254
ITIH3	9.530303030303031	1.0	0.08357961	1.0
PRPF38A	5.696969696969697	4.17278972504703e-07	0.1280583	1.0
RAG2	5.4393939393939394	2.973650604950998e-20	-0.046331923	1.0
PAK4	4.075757575757576	1.943615093456485e-180	0.59934616	0.0
KIF2B	5.666666666666667	2.8110393516224482e-08	0.39368516	5.26522906960202e-224
MARK2	4.0	5.663074655595976e-192	0.45819896	0.0
KLHDC2	5.363636363636363	1.8904454137449194e-25	0.022849465	1.0
MRPS34	5.893939393939394	0.05792040386869313	0.2159512	0.00019210084835115252
PRKRIR	4.53030303030303	6.196157745775322e-115	-0.1854331	1.0
PLG	5.893939393939394	0.05792040386869313	0.53283894	0.0
RAB11A	6.015151515151516	0.8509305982928572	0.14496142	1.0
MVK	5.242424242424242	5.863140216407729e-35	0.053317368	1.0
TGM2	4.893939393939394	1.4942820346636513e-69	-0.18586043	1.0
CYLD	4.7727272727272725	8.965969538698311e-84	0.20089722	0.3547755535574914
TIMM44	15.0	1.0	-0.053776644	1.0
CFD	8.303030303030303	1.0	0.06091102	1.0
PLCE1	4.787878787878788	6.088748728568496e-82	0.0880568	1.0
IL6R	4.0	5.663074655595976e-192	0.064882055	1.0
CDON	4.181818181818182	1.5761062911751013e-164	0.025440719	1.0
CTNND1	4.015151515151516	1.1713106332537588e-189	0.556552	0.0
DCAF12	4.5	4.739860753386833e-119	0.036731612	1.0
KBTBD10	5.606060606060606	6.348103253092237e-11	-0.1051395	1.0
LIMS2	4.651515151515151	6.187097844781667e-99	0.3683305	2.9389204211919376e-180
CREB3	5.515151515151516	1.2036111894347524e-15	-0.011525235	1.0
RNF40	5.015151515151516	2.1957164053562734e-56	0.5298254	0.0
PKP4	4.409090909090909	1.1994242041498635e-131	0.7016033	0.0
VSTM2L	5.151515151515151	5.424357440584188e-43	0.17265114	1.0
CNTNAP1	4.257575757575758	2.294211690470845e-153	0.7064128	0.0
ELANE	6.333333333333333	1.0	-0.09443196	1.0
BCOR	4.287878787878788	5.811180470231197e-149	0.6206815	0.0
GUCY1B3	6.075757575757576	1.0	0.34443402	6.888117543099473e-141
ACOX1	6.5	1.0	0.15067872	1.0
ECE1	6.075757575757576	1.0	0.1583743	1.0
HAP1	4.090909090909091	3.809368010691429e-178	0.041938365	1.0
MOS	4.257575757575758	2.294211690470845e-153	0.11558357	1.0
BECN1	4.681818181818182	4.6176288953559986e-95	0.40389356	5.587414438785138e-242
EXOSC4	6.2272727272727275	1.0	-0.036799416	1.0
RUVBL2	4.045454545454546	4.880068221542849e-185	0.4670661	0.0
WDTC1	5.7727272727272725	0.00012696930978608074	0.4074188	3.2117187067612286e-248
TBCE	4.818181818181818	2.526887068025153e-78	-0.07363104	1.0
LEPRE1	6.5	1.0	0.20079899	0.3642252263328022
PSMC3IP	3.8636363636363638	5.454476175122177e-213	0.3157935	1.939056086489491e-97
DIAPH3	4.757575757575758	1.2813048174903688e-85	0.5241126	0.0
LUC7L2	4.333333333333333	2.099189068911428e-142	0.4537235	0.0
ANGPTL1	4.575757575757576	7.642634320383592e-109	-0.034974214	1.0
MST1	8.030303030303031	1.0	0.16482379	1.0
LDB1	5.863636363636363	0.01765760733315265	-0.088972256	1.0
PROZ	8.227272727272727	1.0	0.03294374	1.0
USP11	4.575757575757576	7.642634320383592e-109	0.20128909	0.3175172280169604
C18orf25	4.409090909090909	1.1994242041498635e-131	0.073929586	1.0
FRYL	4.242424242424242	1.391612686384099e-155	-0.017329443	1.0
KCNA4	5.575757575757576	2.1253131483774454e-12	0.6250448	0.0
ART1	6.651515151515151	1.0	0.023399046	1.0
MCAM	4.348484848484849	3.1116997859273235e-140	-0.09198126	1.0
URGCP	15.0	1.0	0.26144916	9.250891052780061e-33
NPHP3	5.46969696969697	2.4478342092671837e-18	0.6476601	0.0
FZD7	5.651515151515151	6.697787609259519e-09	-0.084921815	1.0
USP16	4.303030303030303	9.116079619484862e-147	0.34269264	4.086579497178536e-138
DUSP12	4.878787878787879	2.82563781485433e-71	0.07553199	1.0
NAIP	4.575757575757576	7.642634320383592e-109	-0.020624753	1.0
CTRL	8.030303030303031	1.0	0.04875188	1.0
HIP1	4.015151515151516	1.1713106332537588e-189	0.51161677	0.0
ADAM15	4.106060606060606	7.365278323712362e-176	-0.19009016	1.0
SUSD1	5.075757575757576	3.0673721766277474e-50	-0.14315437	1.0
NEK7	6.03030303030303	0.9798457738133981	0.029556781	1.0
SLC12A2	15.0	1.0	0.5335272	0.0
MCM10	4.696969696969697	3.8046876614436754e-93	0.021695642	1.0
MBTPS2	5.7727272727272725	0.00012696930978608074	-0.07423395	1.0
MYO1C	5.833333333333333	0.004305575878039548	-0.16905077	1.0
ZNF592	4.757575757575758	1.2813048174903688e-85	0.5244836	0.0
TAF1C	4.5	4.739860753386833e-119	0.650415	0.0
KCNIP3	4.03030303030303	2.4119262173128045e-187	0.19138922	1.0
SOX13	4.878787878787879	2.82563781485433e-71	0.382401	2.4081283932164815e-204
APOBEC3F	6.121212121212121	1.0	-0.00281724	1.0
HSPA1A	3.515151515151515	1.1555021826979277e-267	-0.21779835	1.0
SFI1	5.409090909090909	2.9159368781695483e-22	0.022781793	1.0
KCND1	5.696969696969697	4.17278972504703e-07	-0.14442971	1.0
HUNK	6.409090909090909	1.0	-0.14753596	1.0
AHRR	4.696969696969697	3.8046876614436754e-93	-0.1298255	1.0
STX18	5.681818181818182	1.115767866631951e-07	0.0039436854	1.0
KDM5B	4.303030303030303	9.116079619484862e-147	0.68128574	0.0
SOCS7	4.212121212121212	4.797666161747924e-160	-0.056357387	1.0
COL18A1	7.181818181818182	1.0	-0.20649008	1.0
RAPGEF1	4.454545454545454	2.6584028516486256e-125	0.16706596	1.0
BABAM1	7.196969696969697	1.0	0.0020011035	1.0
NOTCH4	3.9242424242424243	1.2690122409814377e-203	-0.12279069	1.0
PTPRK	4.030769230769231	2.837893398679423e-187	-0.048773702	1.0
TMEM132A	4.287878787878788	5.811180470231197e-149	-0.19917405	1.0
PARP3	4.7727272727272725	8.965969538698311e-84	-0.053750187	1.0
EN1	4.424242424242424	1.6016175437748486e-129	0.08169717	1.0
NANOS1	4.757575757575758	1.2813048174903688e-85	0.21103856	0.004782922924664072
MACROD1	5.333333333333333	1.0790384356130577e-27	0.098005526	1.0
SCHIP1	4.287878787878788	5.811180470231197e-149	-0.013199485	1.0
ZNF521	4.045454545454546	4.880068221542849e-185	0.6979329	0.0
GH1	5.4393939393939394	2.973650604950998e-20	0.09641037	1.0
INPP5K	8.045454545454545	1.0	-0.041911107	1.0
NOC2L	4.833333333333333	1.5440304108976452e-76	0.38207126	8.950408067131945e-204
TRIM9	4.5606060606060606	7.325333522650586e-111	-0.14330284	1.0
TARDBP	6.666666666666667	1.0	-0.0077898726	1.0
NPDC1	4.424242424242424	1.6016175437748486e-129	0.14270967	1.0
CALCR	15.0	1.0	0.10168856	1.0
ZBTB38	6.015151515151516	0.8509305982928572	0.65487224	0.0
ZCCHC13	5.151515151515151	5.424357440584188e-43	0.22114682	2.8017436141381983e-06
SPAG9	3.9696969696969697	1.2614138619558587e-196	0.5428659	0.0
DGKH	6.545454545454546	1.0	0.53416806	0.0
FOXL2	4.333333333333333	2.099189068911428e-142	0.10679948	1.0
FAM48A	4.121212121212121	1.4005079411372226e-173	-0.10946323	1.0
SHKBP1	4.712121212121212	3.0530599093290475e-91	0.42616752	1.3523241682236683e-281
EML4	5.742424242424242	1.5414144071321173e-05	0.11538103	1.0
TRPM2	6.515151515151516	1.0	-0.00969667	1.0
ENO3	15.0	1.0	-0.02962719	1.0
SLC1A6	5.787878787878788	0.00033415690108578336	-0.09802075	1.0
DCAF7	4.287878787878788	5.811180470231197e-149	0.45112416	0.0
ADAM22	4.287878787878788	5.811180470231197e-149	0.28972948	6.233285496920238e-63
ZC3H7B	5.151515151515151	5.424357440584188e-43	0.21384408	0.0008389621940818184
NCOR1	3.727272727272727	2.9381361954994715e-234	0.11787351	1.0
SENP2	4.090909090909091	3.809368010691429e-178	-0.095961735	1.0
GIGYF1	4.484848484848484	4.014635475591554e-121	0.1806472	1.0
CEP192	6.984848484848484	1.0	-0.12885344	1.0
UCHL5	4.924242424242424	3.717947928122215e-66	0.0035814364	1.0
PTPN21	4.242424242424242	1.391612686384099e-155	0.6034723	0.0
GFPT1	4.4393939393939394	2.086267991521298e-127	0.41345558	6.15338610499023e-259
TNFRSF10B	4.4393939393939394	2.086267991521298e-127	-0.10504921	1.0
MEGF11	5.287878787878788	3.1483437759882676e-31	0.17895171	1.0
CYFIP1	4.5606060606060606	7.325333522650586e-111	0.6128794	0.0
ZNF518A	5.075757575757576	3.0673721766277474e-50	-0.021113513	1.0
PNISR	6.015151515151516	0.8509305982928572	0.27116263	3.747012688970786e-42
DIEXF	6.015151515151516	0.8509305982928572	0.25256196	3.9194116969225816e-25
SERPINF2	7.303030303030303	1.0	0.27424285	2.369604555168987e-45
TSNAXIP1	7.03030303030303	1.0	0.15006085	1.0
CCDC101	4.803030303030303	3.987558958650078e-80	0.13540173	1.0
CCNO	4.833333333333333	1.5440304108976452e-76	0.12308349	1.0
SGSM3	4.575757575757576	7.642634320383592e-109	-0.15552889	1.0
SH2B3	4.53030303030303	6.196157745775322e-115	0.013139781	1.0
APEX1	3.6363636363636362	1.493184048242413e-248	-0.009870668	1.0
PLS3	7.106060606060606	1.0	-0.11028086	1.0
TEX10	4.893939393939394	1.4942820346636513e-69	-0.15661468	1.0
MTIF2	5.0606060606060606	9.495982898785684e-52	-0.14248762	1.0
USP1	4.46969696969697	3.322043501688977e-123	-0.15643899	1.0
SIGLEC12	4.742424242424242	1.7760953240947375e-87	0.43276256	2.2281883086546395e-293
NACC1	4.621212121212121	7.283583094836594e-103	-0.035133813	1.0
PRDX3	5.515151515151516	1.2036111894347524e-15	0.12254269	1.0
DDB1	4.7727272727272725	8.965969538698311e-84	0.586874	0.0
IL12RB1	5.924242424242424	0.15242665824965337	0.08981445	1.0
SCN8A	6.121212121212121	1.0	-0.123420164	1.0
CDK6	3.8333333333333335	1.0527038113259565e-217	0.0041007474	1.0
TBL3	5.212121212121212	1.5018480840879237e-37	-0.18240738	1.0
CLIC4	4.196969696969697	2.763455793572972e-162	0.2679281	6.606382283387898e-39
KLHL3	5.878787878787879	0.032883936894816605	-0.1290448	1.0
LPHN2	6.2272727272727275	1.0	0.45333755	0.0
EIF2C1	7.848484848484849	1.0	0.21249484	0.0019967747253907286
TLR7	5.636363636363637	1.503204854006047e-09	0.5283228	0.0
JAK3	4.03030303030303	2.4119262173128045e-187	0.30988815	3.851854448970594e-89
PUM1	4.378787878787879	6.28958515631937e-136	0.5513792	0.0
GRIN2C	5.606060606060606	6.348103253092237e-11	-0.20683552	1.0
MGAT4B	8.242424242424242	1.0	0.2174503	6.192734294348227e-05
CCNT1	3.8636363636363638	5.454476175122177e-213	-0.20785041	1.0
GALNT5	8.06060606060606	1.0	0.5283985	0.0
TMEM70	6.863636363636363	1.0	0.04821168	1.0
ROR2	6.712121212121212	1.0	0.098629765	1.0
KAZN	5.03030303030303	8.064061631179219e-55	0.036584057	1.0
MAGI1	4.287878787878788	5.811180470231197e-149	-0.0050643147	1.0
EXOC4	5.045454545454546	2.823448101503254e-53	0.602874	0.0
DPP4	7.833333333333333	1.0	0.21866284	2.350624598908143e-05
EEF2K	4.03030303030303	2.4119262173128045e-187	-0.18157393	1.0
ZBTB2	4.2727272727272725	3.653471191512652e-151	0.0050658816	1.0
NUPL1	5.53030303030303	8.503317738878239e-15	0.3085668	2.542898439123085e-87
PCSK9	6.909090909090909	1.0	0.46386185	0.0
PSTPIP2	4.833333333333333	1.5440304108976452e-76	0.11230544	1.0
TLE3	4.742424242424242	1.7760953240947375e-87	0.32177788	4.2328050734932973e-106
SHFM1	4.712121212121212	3.0530599093290475e-91	0.12568054	1.0
MAP4K2	4.712121212121212	3.0530599093290475e-91	0.3480948	9.137862206925396e-147
PRDX6	4.666666666666667	5.436100284867346e-97	0.2131316	0.00133672277854221
SLCO1C1	7.863636363636363	1.0	0.2441253	8.501531850282894e-19
CELF2	15.0	1.0	-0.068834074	1.0
NUFIP2	4.333333333333333	2.099189068911428e-142	-0.1271746	1.0
AP1M2	4.7727272727272725	8.965969538698311e-84	-0.056777034	1.0
HEXB	15.0	1.0	-0.089752585	1.0
IL3	4.666666666666667	5.436100284867346e-97	0.4210086	2.1741297550667465e-272
NEXN	4.848484848484849	9.105895800645387e-75	0.3953398	6.587953188690035e-227
DNAJA1	4.303030303030303	9.116079619484862e-147	-0.018373521	1.0
USP13	5.7727272727272725	0.00012696930978608074	-0.20153475	1.0
DNM1	3.893939393939394	2.672308029730401e-208	-0.03038431	1.0
GJA1	3.742424242424242	6.929834171225083e-232	0.08669382	1.0
NSMAF	4.53030303030303	6.196157745775322e-115	0.24246918	1.1667692388318649e-17
PIGU	15.0	1.0	0.14217019	1.0
GLUD1	15.0	1.0	-0.09112905	1.0
UGP2	6.090909090909091	1.0	0.24023896	3.479214348652846e-16
COL14A1	6.106060606060606	1.0	-0.10049216	1.0
OC90	5.757575757575758	4.554536685781717e-05	-0.038896944	1.0
VRK2	4.712121212121212	3.0530599093290475e-91	-0.06126044	1.0
MAPRE2	5.590909090909091	1.195757622712336e-11	0.19290382	1.0
GAPVD1	4.318181818181818	1.39485974342238e-144	0.449552	0.0
MEOX2	6.196969696969697	1.0	0.0006358745	1.0
RGMA	6.03030303030303	0.9798457738133981	0.34977525	1.7467409370321655e-149
EEA1	5.5	1.6105002492508562e-16	0.5370442	0.0
SLC39A2	6.833333333333333	1.0	0.013513802	1.0
ZBED5	4.166666666666667	8.846692185045926e-167	0.40971422	2.719067579104796e-252
TNFSF18	6.045454545454546	1.0	0.06514681	1.0
UACA	4.909090909090909	7.610370895101997e-68	0.6650525	0.0
ZNF382	5.5606060606060606	3.572196729675238e-13	-0.08554151	1.0
WDR47	5.393939393939394	2.6774841116875216e-23	0.42518923	7.545077164534685e-280
ZNF510	4.545454545454546	6.816081911527422e-113	0.40403634	3.123529128052657e-242
TNFAIP3	3.9393939393939394	2.757966219865828e-201	-0.1606958	1.0
USP8	4.106060606060606	7.365278323712362e-176	0.043252435	1.0
TNNI3K	4.787878787878788	6.088748728568496e-82	0.16714257	1.0
PIAS4	3.378787878787879	2.8472081652137124e-289	-0.14410253	1.0
SH3YL1	4.484848484848484	4.014635475591554e-121	0.1521721	1.0
RPL5	4.621212121212121	7.283583094836594e-103	0.38981396	3.1168090847858624e-217
ZG16B	5.409090909090909	2.9159368781695483e-22	0.19690548	0.8761009582459787
FGB	7.136363636363637	1.0	-0.03680047	1.0
DCTN1	3.984848484848485	2.687673078901421e-194	0.24247152	1.162853489615276e-17
SYNGAP1	4.5606060606060606	7.325333522650586e-111	0.4597471	0.0
OTUD7B	4.787878787878788	6.088748728568496e-82	0.33233058	6.140422344482547e-122
SLC15A1	7.863636363636363	1.0	-0.14435261	1.0
ELMO2	5.287878787878788	3.1483437759882676e-31	-0.13553862	1.0
PDIA3	5.818181818181818	0.0019474643721202683	-0.10772006	1.0
VLDLR	5.151515151515151	5.424357440584188e-43	0.6351661	0.0
GTPBP4	4.363636363636363	4.4418567291027624e-138	-0.06908513	1.0
PARP1	3.772727272727273	3.804547471894377e-227	0.12969024	1.0
MGST2	15.0	1.0	0.06480269	1.0
USP37	4.363636363636363	4.4418567291027624e-138	0.63721627	0.0
SMNDC1	4.606060606060606	7.605891566940396e-105	0.20780988	0.026283578173039158
WIPF3	6.151515151515151	1.0	-0.058909006	1.0
ST13	5.863636363636363	0.01765760733315265	0.005323241	1.0
NPY5R	15.0	1.0	-0.050234973	1.0
HSP90AB1	3.5454545454545454	6.683402397621034e-263	0.22390695	2.0969714347134794e-07
ZBTB45	5.257575757575758	1.0798160343680533e-33	-0.05258747	1.0
SNX19	8.121212121212121	1.0	-0.16029777	1.0
CRTC3	4.363636363636363	4.4418567291027624e-138	-0.06128592	1.0
RASA4	15.0	1.0	-0.17536731	1.0
POLA2	4.757575757575758	1.2813048174903688e-85	-0.20311062	1.0
