Gene	Average shortest path length to known risk genes	FDR p-value (Average shortest path length)	Average cosine similarity with known risk genes	FDR p-value (Average cosine similarity)
COL4A3BP	5.712121212121212	4.622182304966331e-10	0.24650998	5.835041225888827e-28
NXPH2	6.636363636363637	1.0	0.08810917	1.0
CARD10	4.863636363636363	2.926718135188438e-79	0.5988294	0.0
GATAD2B	3.984848484848485	4.290407050829078e-197	0.4679661	0.0
REN	15.0	1.0	0.10210349	1.0
UTP6	5.363636363636363	4.9677529912471725e-31	0.41721633	1.6666495671931911e-289
FGF5	5.242424242424242	6.099209833098505e-41	0.115317516	1.0
WDR47	5.393939393939394	9.413594363001394e-29	0.42518923	4.3768400684277635e-304
SFMBT1	6.2272727272727275	1.0	0.3553668	1.4691677049447956e-178
BPIFA1	5.409090909090909	1.1965605630142752e-27	0.17651546	1.0
ARSF	4.818181818181818	1.6425866582786677e-84	0.33549896	5.234586233281421e-145
CBX7	5.893939393939394	0.0006641214396199383	0.07680094	1.0
PDHX	6.666666666666667	1.0	0.15237847	1.0
MGAT4B	8.242424242424242	1.0	0.2174503	1.8692934596061535e-08
RAB15	7.075757575757576	1.0	0.051900465	1.0
ICAM2	5.106060606060606	1.5872832289342982e-53	0.117014505	1.0
MBD4	4.2727272727272725	1.6441818492106707e-155	0.42929202	1.379305211823e-311
NXPH3	6.636363636363637	1.0	0.092600554	1.0
MCL1	4.5	2.201714823989054e-124	-0.030978303	1.0
GNB2L1	3.727272727272727	1.706218311485279e-235	-0.110900804	1.0
MYLIP	15.0	1.0	0.059812445	1.0
HCRTR2	15.0	1.0	0.113388345	1.0
EXOSC6	6.136363636363637	0.9665881464844287	-0.075582944	1.0
NOP56	5.03030303030303	3.992657506387221e-61	0.32741857	7.07962655564848e-132
XPA	4.2727272727272725	1.6441818492106707e-155	0.033079624	1.0
SDCBP2	6.181818181818182	1.0	0.012731469	1.0
COPS7A	3.9242424242424243	4.600422224434154e-206	0.11671511	1.0
HNRNPR	15.0	1.0	0.10295901	1.0
DACH1	3.9696969696969697	2.4674890859968454e-199	0.47934157	0.0
COASY	5.2272727272727275	2.9052237252149825e-42	0.32317448	4.035883441602889e-125
PMP22	15.0	1.0	0.034904618	1.0
ARL6	15.0	1.0	0.03331443	1.0
ZNF451	4.2727272727272725	1.6441818492106707e-155	0.628336	0.0
MADD	5.363636363636363	4.9677529912471725e-31	0.687719	0.0
RNF138	6.015151515151516	0.11603843419891441	0.10444317	1.0
COMMD1	6.924242424242424	1.0	-0.024311079	1.0
PHB2	3.8484848484848486	2.5229778063339486e-217	0.32314545	4.4841179457556563e-125
UNC5B	5.621212121212121	2.1281896348445874e-14	0.4972261	0.0
CD96	7.106060606060606	1.0	0.17370687	1.0
TOR1AIP1	4.909090909090909	3.9245179205093584e-74	0.39795238	2.2388019496605752e-254
C1QBP	3.6818181818181817	2.3853005820836463e-242	0.2998257	5.231530963966159e-90
SMARCA2	3.696969696969697	4.6359708472492094e-240	0.6100645	0.0
GDNF	5.924242424242424	0.0033040705224971884	0.065867655	1.0
DRP2	7.2272727272727275	1.0	0.49288508	0.0
POLR3C	5.893939393939394	0.0006641214396199383	0.29979542	5.77418822500237e-90
EPHA1	4.681818181818182	5.689414961865554e-101	0.58759016	0.0
EPS8L1	4.893939393939394	7.917093618468979e-76	0.44693908	0.0
MAP3K2	3.9242424242424243	4.600422224434154e-206	0.4099523	3.0931380576473166e-276
EPB41L2	5.03030303030303	3.992657506387221e-61	0.6140178	0.0
TMEM70	6.863636363636363	1.0	0.04821168	1.0
ODC1	15.0	1.0	0.111873135	1.0
SPI1	3.8181818181818183	7.38036129473198e-222	-0.06482215	1.0
RASL12	3.8181818181818183	7.38036129473198e-222	0.33835432	1.0012005982457473e-149
PSME2	5.363636363636363	4.9677529912471725e-31	0.06162658	1.0
GLI3	3.9393939393939394	8.13036209830832e-204	0.62091666	0.0
TOM1L1	7.0	1.0	0.1362536	1.0
OLIG3	5.2727272727272725	2.3924807267209796e-38	0.08076287	1.0
HLTF	5.090909090909091	5.1713704161927095e-55	0.56308925	0.0
SFTPA1	8.651515151515152	1.0	0.051674146	1.0
NTF3	4.7727272727272725	6.9489106635318485e-90	0.11818582	1.0
CLINT1	4.984848484848484	6.973868836232615e-66	0.4106881	1.4048895897956209e-277
RFXAP	4.454545454545454	1.8518644066753443e-130	0.086804144	1.0
ARHGEF5	4.848484848484849	5.380669780436885e-81	0.66279954	0.0
LAPTM4A	8.287878787878787	1.0	0.056293022	1.0
SPAG7	7.742424242424242	1.0	0.072895885	1.0
NRL	6.424242424242424	1.0	0.053054724	1.0
ELF5	5.121212121212121	4.676730757762688e-52	0.118461795	1.0
RND2	6.787878787878788	1.0	0.043452155	1.0
TRAPPC4	6.242424242424242	1.0	0.05758274	1.0
NMB	15.0	1.0	0.03385955	1.0
PSMB10	5.03030303030303	3.992657506387221e-61	0.13729	1.0
KCTD5	7.045454545454546	1.0	0.05173469	1.0
MORF4L1	5.166666666666667	9.397055613032697e-48	0.026495503	1.0
TAF3	5.53030303030303	1.4921710187680277e-19	0.48180985	0.0
IGF2	6.53030303030303	1.0	0.022940952	1.0
TNFRSF11A	4.151515151515151	9.15888580977784e-173	0.23709165	2.1828211351285573e-20
SRGAP2	4.363636363636363	7.512830586913155e-143	0.59941936	0.0
OGFOD2	4.484848484848484	2.1281592221250877e-126	0.19608162	0.11019888900438615
NGF	8.575757575757576	1.0	0.08269206	1.0
AMHR2	4.424242424242424	1.483232711503633e-134	0.429748	2.024502079564e-312
PPEF1	4.818181818181818	1.6425866582786677e-84	0.4190167	8.538034929014382e-293
LASP1	5.287878787878788	4.435475492969264e-37	0.060012832	1.0
MMP14	7.590909090909091	1.0	0.07473188	1.0
RASA1	3.9242424242424243	4.600422224434154e-206	0.028449008	1.0
CYHR1	15.0	1.0	0.036847506	1.0
SFTPA2	7.651515151515151	1.0	0.069239736	1.0
MMP17	6.348484848484849	1.0	0.33838707	8.836815426373817e-150
EYA2	5.893939393939394	0.0006641214396199383	0.17894185	1.0
HES1	4.2272727272727275	6.257190620228874e-162	0.04591557	1.0
ERP29	5.2727272727272725	2.3924807267209796e-38	0.16076091	1.0
IL1A	6.03030303030303	0.17626248537921577	0.072868176	1.0
TRIM55	6.742424242424242	1.0	0.24500832	1.1231493073711262e-26
PTCHD2	5.621212121212121	2.1281896348445874e-14	0.54483795	0.0
KLRD1	15.0	1.0	0.032900523	1.0
RABGGTA	5.681818181818182	2.0488697101334917e-11	0.26224932	4.229320085926333e-43
VAPA	5.378787878787879	7.002849665867642e-30	0.068430565	1.0
C1QB	7.757575757575758	1.0	0.038763814	1.0
CAPNS1	5.878787878787879	0.00027450830962018466	0.073804736	1.0
DPYSL4	4.924242424242424	1.874969259881809e-72	0.31742263	3.9306357546885857e-116
NFATC3	4.257575757575758	1.225183680326422e-157	0.62600476	0.0
ABL1	3.484848484848485	3.5900297766434764e-272	-0.076292634	1.0
CTPS1	4.363636363636363	7.512830586913155e-143	0.43251213	1.7895967e-317
SHC3	4.303030303030303	2.9329124127824168e-151	0.4686377	0.0
EBAG9	8.5	1.0	0.05364385	1.0
HSPD1	4.287878787878788	2.2087249048920608e-153	0.3743944	5.839884215114465e-212
PPP1R16A	5.181818181818182	2.3605024707753786e-46	0.10077043	1.0
SRSF8	5.2727272727272725	2.3924807267209796e-38	0.112344675	1.0
SNRPA1	6.106060606060606	0.7203309180246135	0.10471492	1.0
MMP7	7.575757575757576	1.0	0.06886387	1.0
RCHY1	5.242424242424242	6.099209833098505e-41	0.10107151	1.0
MOG	5.666666666666667	3.978664970448861e-12	0.06503155	1.0
TSR2	6.712121212121212	1.0	0.03602445	1.0
FCGR3A	4.606060606060606	1.5330310558122995e-110	0.112081416	1.0
RAET1E	15.0	1.0	0.04889994	1.0
CDCA3	4.5	2.201714823989054e-124	0.15509619	1.0
C6orf203	6.075757575757576	0.4654418176526208	0.077109985	1.0
MED26	6.015151515151516	0.11603843419891441	0.3744036	5.625805008610953e-212
LMOD1	4.96969696969697	1.6768237566517874e-67	0.4019283	1.3201105509655462e-261
ABL2	4.378787878787879	9.114755093831552e-141	0.59853977	0.0
WBP1	4.712121212121212	3.1719869210396293e-97	0.20567802	0.0006351432276163549
PSMA1	5.136363636363637	1.329601873108839e-50	0.0527368	1.0
CLIP1	4.863636363636363	2.926718135188438e-79	0.6765364	0.0
CHMP1A	8.424242424242424	1.0	0.06084126	1.0
NOP2	4.363636363636363	7.512830586913155e-143	0.3913137	2.4168359532417716e-242
PCGF1	5.651515151515151	7.347178639562884e-13	0.15549737	1.0
KARS	4.878787878787879	1.5453967442950229e-77	0.17938997	1.0
FOSL1	4.424242424242424	1.483232711503633e-134	0.1757497	1.0
SLAMF6	4.742424242424242	1.5808109845269243e-93	0.2602983	4.597085110021873e-41
TNFRSF10C	5.181818181818182	2.3605024707753786e-46	0.043981753	1.0
USF2	3.9393939393939394	8.13036209830832e-204	0.24379782	1.1618339025709786e-25
JAK1	3.909090909090909	2.64348710704926e-208	-0.026525931	1.0
MAGED2	5.121212121212121	4.676730757762688e-52	0.39119324	3.990156548961132e-242
GAPDH	4.03030303030303	2.1087738388507592e-190	-0.10622811	1.0
APLF	6.893939393939394	1.0	0.13713865	1.0
GHR	4.015151515151516	1.2499973933095756e-192	0.29468718	8.059919783237134e-83
CTSA	15.0	1.0	0.10132272	1.0
NFAM1	4.863636363636363	2.926718135188438e-79	0.23425458	2.4620475003459244e-18
PSMF1	5.0	2.784639304065503e-64	0.11261474	1.0
CCIN	4.848484848484849	5.380669780436885e-81	0.4090113	1.615495601792855e-274
IGFBP5	5.575757575757576	7.098220602553354e-17	0.066517115	1.0
HTATIP2	4.606060606060606	1.5330310558122995e-110	0.090839416	1.0
BCOR	4.287878787878788	2.2087249048920608e-153	0.6206815	0.0
ARFGEF2	5.0606060606060606	4.89685641010256e-58	0.6532947	0.0
RPS4X	5.303030303030303	7.887011253946248e-36	0.15676871	1.0
DISC1	5.121212121212121	4.676730757762688e-52	0.46423823	0.0
FBXW7	4.045454545454546	3.500482389273137e-188	0.33437884	3.622911402671834e-143
EIF3J	5.96969696969697	0.024729877173714734	0.15563507	1.0
APC2	4.196969696969697	2.9882021010514624e-166	0.67256725	0.0
KLK1	7.7272727272727275	1.0	0.107724585	1.0
TNFAIP8	15.0	1.0	0.025189083	1.0
RIN2	5.863636363636363	0.0001074974518139196	0.3438238	7.232628995394937e-159
AQP5	5.4393939393939394	1.6925534327478274e-25	0.17130086	1.0
IL1R1	5.621212121212121	2.1281896348445874e-14	0.19527394	0.1486584382977824
SLC2A4	5.5	1.8957199282862748e-21	0.0897234	1.0
CRP	5.878787878787879	0.00027450830962018466	0.055979706	1.0
ATG10	8.621212121212121	1.0	0.04048222	1.0
TNF	6.318181818181818	1.0	0.03174576	1.0
CRYBA2	15.0	1.0	0.029937755	1.0
SPATC1	5.075757575757576	1.6271107072498622e-56	0.36405945	1.0805956320725154e-193
BDNF	5.7727272727272725	1.240247868738064e-07	0.04962322	1.0
GSTM3	15.0	1.0	0.02674817	1.0
NEIL2	4.2727272727272725	1.6441818492106707e-155	0.22780079	4.4868316416625195e-14
TREM1	15.0	1.0	0.042569395	1.0
CENPJ	4.166666666666667	1.3774237346063119e-170	0.6191126	0.0
CBFA2T2	4.515151515151516	2.2372994385292133e-122	0.4736419	0.0
FUBP3	6.136363636363637	0.9665881464844287	0.21342804	1.1089335717316412e-06
RACGAP1	4.121212121212121	3.8192567646814513e-177	0.33074602	3.0486537518160773e-137
BATF2	5.045454545454546	1.4229306440703084e-59	0.17373382	1.0
EIF5A2	15.0	1.0	0.04251149	1.0
RAD1	4.681818181818182	5.689414961865554e-101	0.08429662	1.0
SLC22A2	6.03030303030303	0.17626248537921577	0.14458129	1.0
NAA11	15.0	1.0	0.06066014	1.0
DERL2	8.333333333333334	1.0	0.049298283	1.0
ELANE	6.333333333333333	1.0	-0.09443196	1.0
TPM3	5.348484848484849	3.361814908486116e-32	0.013221632	1.0
THAP8	3.9242424242424243	4.600422224434154e-206	0.17427342	1.0
EMX2	5.393939393939394	9.413594363001394e-29	0.07328214	1.0
IRF3	4.303030303030303	2.9329124127824168e-151	0.15939698	1.0
SEMA6D	6.575757575757576	1.0	0.4781168	0.0
SLA	4.409090909090909	1.2861037409784286e-136	0.272659	1.0994024003816631e-54
PRDX3	5.515151515151516	1.7246853142774622e-20	0.12254269	1.0
TOP3A	4.924242424242424	1.874969259881809e-72	0.54105777	0.0
MYOM1	6.121212121212121	0.8477923380061042	0.66489846	0.0
PARP10	4.2727272727272725	1.6441818492106707e-155	0.5941443	0.0
DNASE1	4.742424242424242	1.5808109845269243e-93	0.18007702	1.0
LBP	10.787878787878787	1.0	0.081667066	1.0
CALB1	5.212121212121212	1.3139036660141977e-43	0.023455497	1.0
FMNL3	5.424242424242424	1.4589219929881028e-26	0.5687067	0.0
DFFA	4.318181818181818	3.8075011752609048e-149	0.15081196	1.0
IGFBP1	7.484848484848484	1.0	0.09615967	1.0
RDX	5.015151515151516	1.0736043812980293e-62	0.43243125	2.515007e-317
SNX9	4.424242424242424	1.483232711503633e-134	0.4854204	0.0
SPDYA	4.257575757575758	1.225183680326422e-157	0.20261647	0.004542515774651091
BIRC7	4.318181818181818	3.8075011752609048e-149	0.20788187	0.0001277621231734087
PDLIM5	4.303030303030303	2.9329124127824168e-151	0.48297897	0.0
ARHGAP27	5.2727272727272725	2.3924807267209796e-38	0.12785542	1.0
VPREB1	15.0	1.0	0.029040024	1.0
PRR14	5.484848484848484	1.988067711542528e-22	0.2937686	1.4724744277357425e-81
MBD3	4.393939393939394	1.0948844848673155e-138	0.07184757	1.0
LRRC18	6.5	1.0	0.046765674	1.0
DNAJB2	4.106060606060606	2.4294474174401478e-179	0.19786358	0.05272193549666998
EAF2	6.090909090909091	0.5901931783435886	0.05320816	1.0
FRAT1	4.333333333333333	4.8731389520965527e-147	0.19569083	0.12767892726838057
NCK1	3.9242424242424243	4.600422224434154e-206	-0.15606384	1.0
GEMIN4	5.287878787878788	4.435475492969264e-37	0.6171054	0.0
MYH1	5.666666666666667	3.978664970448861e-12	0.5942383	0.0
E2F6	4.409090909090909	1.2861037409784286e-136	0.07643057	1.0
TFPT	7.090909090909091	1.0	0.045441102	1.0
CD8A	6.166666666666667	1.0	0.018842872	1.0
CHMP4A	6.424242424242424	1.0	0.043738145	1.0
PIWIL2	6.0	0.07311233693762956	0.4462946	0.0
ARID3A	3.909090909090909	2.64348710704926e-208	0.47000137	0.0
NECAP1	4.545454545454546	2.1705639517453993e-118	0.17243329	1.0
ZNF496	4.833333333333333	9.548106231121443e-83	0.39414123	1.8326047866564703e-247
ZNF652	5.181818181818182	2.3605024707753786e-46	0.43096653	1.1976092377e-314
ICAM4	5.787878787878788	4.385663779892977e-07	0.1392938	1.0
ZC2HC1C	5.378787878787879	7.002849665867642e-30	0.21500717	2.3784042578728372e-07
IFI35	4.96969696969697	1.6768237566517874e-67	0.07046332	1.0
C4BPB	9.121212121212121	1.0	0.06271648	1.0
CASP6	3.787878787878788	2.115340487863969e-226	-0.07861891	1.0
ANKRD27	4.545454545454546	2.1705639517453993e-118	0.5839086	0.0
VCL	4.075757575757576	9.425084823205431e-184	0.3401176	1.1682653135144244e-152
SEMG2	6.393939393939394	1.0	0.22615556	4.434040800471879e-13
TOE1	9.212121212121213	1.0	0.11763271	1.0
PDX1	4.787878787878788	4.431250677636168e-88	0.049712703	1.0
SEC23IP	4.863636363636363	2.926718135188438e-79	0.54100513	0.0
CMPK1	15.0	1.0	0.046440423	1.0
LOXL1	9.136363636363637	1.0	0.19277994	0.3337536808348211
TCP10L	7.4393939393939394	1.0	0.030952638	1.0
HLA-DQA2	5.893939393939394	0.0006641214396199383	0.047312744	1.0
BRDT	5.696969696969697	9.995055185491281e-11	0.29906094	6.333575857757097e-89
DAGLB	15.0	1.0	0.11731084	1.0
F5	7.242424242424242	1.0	0.67333	0.0
PLEKHF2	6.181818181818182	1.0	0.0128166955	1.0
PRDX4	4.893939393939394	7.917093618468979e-76	0.12442995	1.0
SURF2	5.833333333333333	1.4045368745137865e-05	0.062966906	1.0
CTDSPL	4.651515151515151	9.179932486875994e-105	0.076383196	1.0
CITED2	4.151515151515151	9.15888580977784e-173	0.21047899	1.569523291792399e-05
USP33	6.196969696969697	1.0	0.27483055	3.000965828390201e-57
EFTUD2	5.212121212121212	1.3139036660141977e-43	0.47461367	0.0
KIR2DL4	5.7727272727272725	1.240247868738064e-07	0.07077582	1.0
BARX2	4.696969696969697	4.296316092130633e-99	0.16097589	1.0
SMAD3	3.090909090909091	0.0	-0.18884718	1.0
MKI67IP	6.106060606060606	0.7203309180246135	0.09766803	1.0
ARNTL	4.4393939393939394	1.673299379658336e-132	0.43405923	2.6704e-320
STX12	6.818181818181818	1.0	0.10868554	1.0
HNRNPAB	4.075757575757576	9.425084823205431e-184	0.22786964	4.0694764900503065e-14
EMILIN2	15.0	1.0	0.32030374	1.3129052838893039e-120
GALNT6	7.075757575757576	1.0	0.3993643	6.0919862587147165e-257
ZEB1	3.8615384615384616	2.3467488869592044e-215	0.5958179	0.0
BCAS1	5.2727272727272725	2.3924807267209796e-38	0.27394408	3.3861622339459934e-56
CCNC	6.015151515151516	0.11603843419891441	0.1031787	1.0
DLX5	4.575757575757576	1.9231756304013163e-114	0.16548948	1.0
USP25	4.803030303030303	2.7367645399029442e-86	0.56513476	0.0
IGFBP3	5.833333333333333	1.4045368745137865e-05	0.01505731	1.0
ATP1A3	5.151515151515151	3.59408870467608e-49	0.5594663	0.0
KLHL26	5.409090909090909	1.1965605630142752e-27	0.30990973	1.0387223572635562e-104
RBL2	4.0	7.386654389169344e-195	0.18610781	1.0
BLVRB	15.0	1.0	0.025281964	1.0
IL1B	6.03030303030303	0.17626248537921577	0.061383985	1.0
AFP	6.151515151515151	1.0	0.31321758	1.080975204427119e-109
FARSA	15.0	1.0	0.1077682	1.0
HSD17B14	4.848484848484849	5.380669780436885e-81	0.13211712	1.0
CDC73	6.090909090909091	0.5901931783435886	0.11572691	1.0
GPC3	13.712121212121213	1.0	0.11676013	1.0
C1QC	8.757575757575758	1.0	0.051729117	1.0
COL4A6	7.075757575757576	1.0	0.6187365	0.0
PPP1R3B	4.515151515151516	2.2372994385292133e-122	0.14911966	1.0
IRF2BP1	4.545454545454546	2.1705639517453993e-118	0.3702605	1.2714131380428733e-204
RCAN3	6.787878787878788	1.0	0.044545747	1.0
HOXA9	4.2727272727272725	1.6441818492106707e-155	0.13567573	1.0
NLRP4	4.363636363636363	7.512830586913155e-143	0.5870812	0.0
BNIPL	4.378787878787879	9.114755093831552e-141	0.09833133	1.0
FGA	6.318181818181818	1.0	0.34278074	4.0977004322108954e-157
LPL	7.909090909090909	1.0	0.10064422	1.0
APOBEC2	15.0	1.0	0.03892198	1.0
CHMP6	15.0	1.0	0.02059397	1.0
SLC6A1	6.409090909090909	1.0	0.30070356	2.9473078354066297e-91
ZAP70	4.242424242424242	8.837767506374353e-160	-0.117016956	1.0
CD81	6.151515151515151	1.0	0.016084123	1.0
MIP	5.409090909090909	1.1965605630142752e-27	0.03920286	1.0
CNOT8	5.2727272727272725	2.3924807267209796e-38	0.014257241	1.0
HDHD3	5.757575757575758	3.3260698279418764e-08	0.08953024	1.0
PSMG2	7.393939393939394	1.0	0.050026562	1.0
RHOXF2	4.984848484848484	6.973868836232615e-66	-0.12779744	1.0
TRAF1	4.287878787878788	2.2087249048920608e-153	-0.13888384	1.0
C9orf78	5.333333333333333	2.1706753254292354e-33	0.076964125	1.0
NRG2	5.166666666666667	9.397055613032697e-48	0.6044836	0.0
VPS37B	4.818181818181818	1.6425866582786677e-84	0.07583845	1.0
IL22RA2	15.0	1.0	0.023367489	1.0
PITPNA	4.333333333333333	4.8731389520965527e-147	0.20866942	6.92024624117651e-05
HEXIM2	4.590909090909091	1.7383763998462225e-112	0.19228944	0.3833410964546696
FAM124B	4.787878787878788	4.431250677636168e-88	0.20962134	3.213589642317476e-05
RPP30	15.0	1.0	0.067482546	1.0
CD40LG	5.4393939393939394	1.6925534327478274e-25	0.028310189	1.0
HUS1B	5.348484848484849	3.361814908486116e-32	0.13132781	1.0
PRKCB	3.772727272727273	1.1509613505943056e-228	-0.08978207	1.0
EWSR1	4.242424242424242	8.837767506374353e-160	-0.13363741	1.0
COG1	15.0	1.0	0.46873462	0.0
HMGCL	8.393939393939394	1.0	0.018200602	1.0
PLD2	4.075757575757576	9.425084823205431e-184	0.25973707	1.7363543766144303e-40
ITIH2	5.96969696969697	0.024729877173714734	0.31437156	1.896046849708131e-111
OAZ2	15.0	1.0	0.041120432	1.0
DNAJC2	6.181818181818182	1.0	0.12717795	1.0
FCGR2A	4.484848484848484	2.1281592221250877e-126	0.25624594	5.6584957527499345e-37
ZMYND19	15.0	1.0	0.056813173	1.0
MYB	3.878787878787879	8.171994366410397e-213	0.12695207	1.0
MLF1	6.015151515151516	0.11603843419891441	0.04152533	1.0
EXOSC7	6.2272727272727275	1.0	-0.030874383	1.0
PIK3C2B	4.303030303030303	2.9329124127824168e-151	0.6596336	0.0
NXF1	5.151515151515151	3.59408870467608e-49	0.35885054	1.349250710280267e-184
NRBF2	4.378787878787879	9.114755093831552e-141	0.25948003	3.185318987814688e-40
GLI2	4.818181818181818	1.6425866582786677e-84	0.67122334	0.0
CUTC	5.484848484848484	1.988067711542528e-22	0.17246228	1.0
C1orf35	5.590909090909091	5.007830731219704e-16	0.050908312	1.0
EIF2AK3	4.151515151515151	9.15888580977784e-173	0.61799204	0.0
TPD52L2	9.303030303030303	1.0	0.018667031	1.0
ANKRD44	7.257575757575758	1.0	0.35458794	3.2464379584840794e-177
CFD	8.303030303030303	1.0	0.06091102	1.0
SMN2	5.590909090909091	5.007830731219704e-16	-0.041642066	1.0
TLX2	4.363636363636363	7.512830586913155e-143	0.15320659	1.0
VPS13D	6.363636363636363	1.0	0.60913986	0.0
TNFRSF14	5.03030303030303	3.992657506387221e-61	0.13863528	1.0
TPM4	4.636363636363637	1.1170269528111936e-106	0.17044374	1.0
MRPL28	7.621212121212121	1.0	0.044967234	1.0
NXPH1	6.636363636363637	1.0	0.08494595	1.0
DLGAP4	4.651515151515151	9.179932486875994e-105	0.19132803	0.49258014029517855
SIGLEC12	4.742424242424242	1.5808109845269243e-93	0.43276256	6.239876e-318
ATRNL1	15.0	1.0	0.4544554	0.0
FIP1L1	15.0	1.0	0.10909799	1.0
SON	3.9242424242424243	4.600422224434154e-206	0.64331347	0.0
SSR1	4.878787878787879	1.5453967442950229e-77	0.15963101	1.0
GAD2	5.575757575757576	7.098220602553354e-17	0.22147521	1.8472146425019766e-10
CTRB1	8.166666666666666	1.0	0.034713335	1.0
ING2	4.121212121212121	3.8192567646814513e-177	0.26889482	2.32464973115013e-50
STX6	7.621212121212121	1.0	0.0004391246	1.0
OTUB1	4.757575757575758	1.0619875368314136e-91	0.17262445	1.0
CRYBA1	15.0	1.0	0.024769105	1.0
CDK13	5.424242424242424	1.4589219929881028e-26	0.6498474	0.0
KLC4	4.2727272727272725	1.6441818492106707e-155	0.44233048	0.0
CKAP4	5.454545454545454	1.875469319795333e-24	0.3976791	7.007441754940206e-254
KCNQ5	4.818181818181818	1.6425866582786677e-84	0.41836703	1.3127689362426872e-291
DDAH2	5.757575757575758	3.3260698279418764e-08	0.07668476	1.0
FEM1B	4.787878787878788	4.431250677636168e-88	0.40696317	8.826304701717357e-271
QSOX1	5.409090909090909	1.1965605630142752e-27	0.37098643	6.582383860280934e-206
ABCB5	7.166666666666667	1.0	0.3094868	4.443930956171231e-104
PHOX2A	4.2727272727272725	1.6441818492106707e-155	0.18248639	1.0
CCDC17	6.575757575757576	1.0	0.2695674	4.027968063075999e-51
DAAM1	4.590909090909091	1.7383763998462225e-112	0.6113797	0.0
IL18R1	5.621212121212121	2.1281896348445874e-14	0.14225662	1.0
HOXD12	5.257575757575758	1.2355595419735018e-39	0.08489032	1.0
DAPP1	4.2272727272727275	6.257190620228874e-162	0.32431662	6.279908116658246e-127
PEX11A	10.166666666666666	1.0	0.072006874	1.0
NRSN1	15.0	1.0	0.029572485	1.0
GRN	6.075757575757576	0.4654418176526208	0.15921386	1.0
CTRL	8.030303030303031	1.0	0.04875188	1.0
